date,olive_oil_cost,eggs_cost,garlic_cost,energy_cost,index
2025-04-12 23:00:00,387.5293816836236,255.56321233452317,237.01542993084843,99.34725485050757,3682.8870593830306
2025-04-13 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238080467517,3652.1392630734567
2025-04-13 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466994569659,3649.921552214478
2025-04-13 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683344262898,3648.1237157114106
2025-04-13 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497029229873,3650.59185256108
2025-04-13 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138928618772,3656.108271554969
2025-04-13 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080345741765,3677.477685726199
2025-04-13 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.09753122903348,3698.734413497815
2025-04-13 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943829308519,3685.636320561867
2025-04-13 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304976924255,3660.669932038024
2025-04-13 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344005485,3636.032685708836
2025-04-13 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.295864061259316,3612.9327463300406
2025-04-13 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.06952944592321,3603.7064117147047
2025-04-13 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.806877360798964,3601.44375962958
2025-04-13 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.550481942661584,3615.187364211443
2025-04-13 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129099918969,3643.798173267971
2025-04-13 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401769736028,3670.5208999661418
2025-04-13 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561113205404,3702.4524934008355
2025-04-13 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.95137163495488,3719.588253903736
2025-04-13 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.63204173608648,3709.268924004868
2025-04-13 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615417590926,3688.6630364446905
2025-04-13 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434263803879,3672.8512249068203
2025-04-13 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385100929185,3669.5907332780735
2025-04-13 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567124532836,3661.1825535141097
2025-04-13 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.34725485608362,3656.984137124865
2025-04-14 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.5023808101248,3652.139263078906
2025-04-14 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995102266,3649.921552219804
2025-04-14 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683344783429,3648.1237157166156
2025-04-14 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497029738601,3650.5918525661673
2025-04-14 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138929115965,3656.108271559941
2025-04-14 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346227685,3677.477685731058
2025-04-14 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.09753123378252,3698.7344135025637
2025-04-14 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943829772656,3685.636320566508
2025-04-14 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304977377867,3660.66993204256
2025-04-14 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344448812,3636.0326857132695
2025-04-14 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.29586406559207,3612.9327463343734
2025-04-14 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.069529450157724,3603.7064117189393
2025-04-14 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.80687736493747,3601.443759633719
2025-04-14 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.550481946706256,3615.187364215488
2025-04-14 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100314265,3643.798173271924
2025-04-14 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770122361,3670.520899970005
2025-04-14 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561113582978,3702.4524934046112
2025-04-14 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.951371638645,3719.5882539074264
2025-04-14 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.63204173969294,3709.268924008474
2025-04-14 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615417943395,3688.6630364482153
2025-04-14 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434264148357,3672.851224910265
2025-04-14 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385101265853,3669.59073328144
2025-04-14 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.5456712486187,3661.1825535174003
2025-04-14 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.34725485929935,3656.984137128081
2025-04-15 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238081326764,3652.139263082049
2025-04-15 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995409423,3649.9215522228756
2025-04-15 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683345083622,3648.1237157196174
2025-04-15 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497030031987,3650.5918525691013
2025-04-15 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138929402699,3656.1082715628086
2025-04-15 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346507918,3677.4776857338607
2025-04-15 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.09753123652132,3698.7344135053027
2025-04-15 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943830040324,3685.6363205691846
2025-04-15 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304977639468,3660.669932045176
2025-04-15 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344704481,3636.032685715826
2025-04-15 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.295864068090786,3612.9327463368722
2025-04-15 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.06952945259979,3603.7064117213813
2025-04-15 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.80687736732416,3601.4437596361054
2025-04-15 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.55048194903883,3615.1873642178202
2025-04-15 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100542234,3643.7981732742037
2025-04-15 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770345162,3670.520899972233
2025-04-15 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561113800728,3702.4524934067886
2025-04-15 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.95137164077312,3719.5882539095546
2025-04-15 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.6320417417728,3709.268924010554
2025-04-15 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615418146667,3688.663036450248
2025-04-15 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434264347019,3672.8512249122514
2025-04-15 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.9538510146001,3669.5907332833813
2025-04-15 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567125051625,3661.1825535192975
2025-04-15 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.34725486115389,3656.9841371299353
2025-04-16 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238081508012,3652.1392630838614
2025-04-16 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995586561,3649.921552224647
2025-04-16 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683345256744,3648.1237157213486
2025-04-16 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497030201184,3650.5918525707934
2025-04-16 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.4713892956806,3656.108271564462
2025-04-16 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346669529,3677.477685735477
2025-04-16 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.0975312381008,3698.734413506882
2025-04-16 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.9994383019469,3685.6363205707285
2025-04-16 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304977790333,3660.6699320466846
2025-04-16 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344851926,3636.032685717301
2025-04-16 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.29586406953181,3612.9327463383133
2025-04-16 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.06952945400813,3603.7064117227897
2025-04-16 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.806877368700576,3601.443759637482
2025-04-16 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.55048195038404,3615.1873642191654
2025-04-16 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100673704,3643.7981732755184
2025-04-16 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770473652,3670.5208999735178
2025-04-16 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561113926304,3702.4524934080446
2025-04-16 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.95137164200042,3719.588253910782
2025-04-16 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.63204174297226,3709.268924011754
2025-04-16 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615418263895,3688.6630364514203
2025-04-16 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434264461588,3672.8512249133973
2025-04-16 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385101571982,3669.5907332845013
2025-04-16 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567125161057,3661.182553520392
2025-04-16 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.3472548622234,3656.984137131005
2025-04-17 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238081612538,3652.139263084907
2025-04-17 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995688717,3649.9215522256686
2025-04-17 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683345356584,3648.1237157223472
2025-04-17 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.9549703029876,3650.591852571769
2025-04-17 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138929663424,3656.1082715654156
2025-04-17 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346762731,3677.4776857364086
2025-04-17 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.0975312390117,3698.734413507793
2025-04-17 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943830283713,3685.6363205716184
2025-04-17 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304977877337,3660.6699320475545
2025-04-17 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344936958,3636.032685718151
2025-04-17 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.29586407036285,3612.932746339144
2025-04-17 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.069529454820334,3603.706411723602
2025-04-17 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.80687736949436,3601.443759638276
2025-04-17 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.550481951159824,3615.187364219941
2025-04-17 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100749524,3643.7981732762764
2025-04-17 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770547753,3670.520899974259
2025-04-17 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561113998725,3702.4524934087685
2025-04-17 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.9513716427082,3719.5882539114896
2025-04-17 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.632041743664,3709.2689240124455
2025-04-17 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615418331501,3688.6630364520965
2025-04-17 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.2143426452766,3672.851224914058
2025-04-17 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385101636556,3669.590733285147
2025-04-17 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567125224168,3661.1825535210232
2025-04-17 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.34725486284019,3656.9841371316215
2025-04-18 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238081672819,3652.13926308551
2025-04-18 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995747631,3649.9215522262575
2025-04-18 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683345414162,3648.123715722923
2025-04-18 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497030355033,3650.591852572332
2025-04-18 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138929718422,3656.1082715659654
2025-04-18 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346816481,3677.477685736946
2025-04-18 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.097531239537,3698.7344135083185
2025-04-18 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943830335053,3685.636320572132
2025-04-18 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.03304977927513,3660.6699320480566
2025-04-18 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580344985997,3636.0326857186415
2025-04-18 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.29586407084212,3612.9327463396235
2025-04-18 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.06952945528873,3603.70641172407
2025-04-18 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.80687736995214,3601.4437596387334
2025-04-18 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.550481951607225,3615.1873642203886
2025-04-18 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100793249,3643.798173276714
2025-04-18 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770590487,3670.5208999746865
2025-04-18 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.8156111404049,3702.4524934091864
2025-04-18 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.9513716431164,3719.588253911898
2025-04-18 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.63204174406292,3709.2689240128443
2025-04-18 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.0261541837049,3688.6630364524863
2025-04-18 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434264565764,3672.851224914439
2025-04-18 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385101673797,3669.5907332855195
2025-04-18 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567125260563,3661.182553521387
2025-04-18 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.3472548631959,3656.984137131977
2025-04-19 00:00:00,383.8478356544876,241.54084676049177,244.05584910175634,94.50238081707583,3652.1392630858572
2025-04-19 01:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.28466995781606,3649.9215522265977
2025-04-19 02:00:00,383.8478356544876,241.54084676049177,244.05584910175634,90.48683345447367,3648.123715723255
2025-04-19 03:00:00,383.8478356544876,241.54084676049177,244.05584910175634,92.95497030387486,3650.591852572656
2025-04-19 04:00:00,383.8478356544876,241.54084676049177,244.05584910175634,98.47138929750139,3656.108271566283
2025-04-19 05:00:00,383.8478356544876,241.54084676049177,244.05584910175634,119.84080346847479,3677.4776857372563
2025-04-19 06:00:00,383.8478356544876,241.54084676049177,244.05584910175634,141.09753123983995,3698.7344135086214
2025-04-19 07:00:00,383.8478356544876,241.54084676049177,244.05584910175634,127.99943830364661,3685.636320572428
2025-04-19 08:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.0330497795645,3660.669932048346
2025-04-19 09:00:00,383.8478356544876,241.54084676049177,244.05584910175634,78.39580345014278,3636.0326857189243
2025-04-19 10:00:00,383.8478356544876,241.54084676049177,244.05584910175634,55.295864071118515,3612.9327463399
2025-04-19 11:00:00,383.8478356544876,241.54084676049177,244.05584910175634,46.06952945555886,3603.7064117243403
2025-04-19 12:00:00,383.8478356544876,241.54084676049177,244.05584910175634,43.80687737021614,3601.4437596389976
2025-04-19 13:00:00,383.8478356544876,241.54084676049177,244.05584910175634,57.550481951865244,3615.1873642206465
2025-04-19 14:00:00,383.8478356544876,241.54084676049177,244.05584910175634,86.16129100818466,3643.798173276966
2025-04-19 15:00:00,383.8478356544876,241.54084676049177,244.05584910175634,112.88401770615131,3670.5208999749325
2025-04-19 16:00:00,383.8478356544876,241.54084676049177,244.05584910175634,144.81561114064579,3702.452493409427
2025-04-19 17:00:00,383.8478356544876,241.54084676049177,244.05584910175634,161.9513716433518,3719.588253912133
2025-04-19 18:00:00,383.8478356544876,241.54084676049177,244.05584910175634,151.632041744293,3709.2689240130744
2025-04-19 19:00:00,383.8478356544876,241.54084676049177,244.05584910175634,131.02615418392975,3688.663036452711
2025-04-19 20:00:00,383.8478356544876,241.54084676049177,244.05584910175634,115.21434264587738,3672.851224914659
2025-04-19 21:00:00,383.8478356544876,241.54084676049177,244.05584910175634,111.95385101695274,3669.590733285734
2025-04-19 22:00:00,383.8478356544876,241.54084676049177,244.05584910175634,103.54567125281552,3661.182553521597
2025-04-19 23:00:00,383.8478356544876,241.54084676049177,244.05584910175634,99.34725486340103,3656.9841371321822
2025-04-20 00:00:00,396.7787093247605,240.85739216536209,236.56959011620967,94.50238081727632,3744.0151366723558
2025-04-20 01:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.284669958012,3741.797425813091
2025-04-20 02:00:00,396.7787093247605,240.85739216536209,236.56959011620967,90.48683345466516,3739.9995893097444
2025-04-20 03:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.95497030406202,3742.4677261591414
2025-04-20 04:00:00,396.7787093247605,240.85739216536209,236.56959011620967,98.4713892976843,3747.9841451527636
2025-04-20 05:00:00,396.7787093247605,240.85739216536209,236.56959011620967,119.84080346865356,3769.353559323733
2025-04-20 06:00:00,396.7787093247605,240.85739216536209,236.56959011620967,141.09753124001466,3790.610287095094
2025-04-20 07:00:00,396.7787093247605,240.85739216536209,236.56959011620967,127.99943830381737,3777.512194158897
2025-04-20 08:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.03304977973137,3752.5458056348107
2025-04-20 09:00:00,396.7787093247605,240.85739216536209,236.56959011620967,78.39580345030588,3727.908559305385
2025-04-20 10:00:00,396.7787093247605,240.85739216536209,236.56959011620967,55.29586407127791,3704.808619926357
2025-04-20 11:00:00,396.7787093247605,240.85739216536209,236.56959011620967,46.069529455714644,3695.582285310794
2025-04-20 12:00:00,396.7787093247605,240.85739216536209,236.56959011620967,43.8068773703684,3693.319633225448
2025-04-20 13:00:00,396.7787093247605,240.85739216536209,236.56959011620967,57.550481952014046,3707.0632378070936
2025-04-20 14:00:00,396.7787093247605,240.85739216536209,236.56959011620967,86.16129100833008,3735.6740468634093
2025-04-20 15:00:00,396.7787093247605,240.85739216536209,236.56959011620967,112.88401770629343,3762.396773561373
2025-04-20 16:00:00,396.7787093247605,240.85739216536209,236.56959011620967,144.81561114078468,3794.328366995864
2025-04-20 17:00:00,396.7787093247605,240.85739216536209,236.56959011620967,161.95137164348756,3811.464127498567
2025-04-20 18:00:00,396.7787093247605,240.85739216536209,236.56959011620967,151.63204174442566,3801.144797599505
2025-04-20 19:00:00,396.7787093247605,240.85739216536209,236.56959011620967,131.0261541840594,3780.538910039139
2025-04-20 20:00:00,396.7787093247605,240.85739216536209,236.56959011620967,115.21434264600411,3764.7270985010837
2025-04-20 21:00:00,396.7787093247605,240.85739216536209,236.56959011620967,111.9538510170766,3761.466606872156
2025-04-20 22:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.54567125293657,3753.058427108016
2025-04-20 23:00:00,396.7787093247605,240.85739216536209,236.56959011620967,99.34725486351934,3748.860010718599
2025-04-21 00:00:00,396.7787093247605,240.85739216536209,236.56959011620967,94.50238081739194,3744.0151366724713
2025-04-21 01:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.28466995812501,3741.7974258132044
2025-04-21 02:00:00,396.7787093247605,240.85739216536209,236.56959011620967,90.48683345477559,3739.999589309855
2025-04-21 03:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.95497030416995,3742.467726159249
2025-04-21 04:00:00,396.7787093247605,240.85739216536209,236.56959011620967,98.47138929778978,3747.984145152869
2025-04-21 05:00:00,396.7787093247605,240.85739216536209,236.56959011620967,119.84080346875666,3769.353559323836
2025-04-21 06:00:00,396.7787093247605,240.85739216536209,236.56959011620967,141.09753124011542,3790.610287095195
2025-04-21 07:00:00,396.7787093247605,240.85739216536209,236.56959011620967,127.99943830391584,3777.512194158995
2025-04-21 08:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.0330497798276,3752.545805634907
2025-04-21 09:00:00,396.7787093247605,240.85739216536209,236.56959011620967,78.39580345039994,3727.9085593054792
2025-04-21 10:00:00,396.7787093247605,240.85739216536209,236.56959011620967,55.295864071369834,3704.8086199264494
2025-04-21 11:00:00,396.7787093247605,240.85739216536209,236.56959011620967,46.069529455804485,3695.582285310884
2025-04-21 12:00:00,396.7787093247605,240.85739216536209,236.56959011620967,43.8068773704562,3693.3196332255357
2025-04-21 13:00:00,396.7787093247605,240.85739216536209,236.56959011620967,57.55048195209986,3707.063237807179
2025-04-21 14:00:00,396.7787093247605,240.85739216536209,236.56959011620967,86.16129100841395,3735.6740468634935
2025-04-21 15:00:00,396.7787093247605,240.85739216536209,236.56959011620967,112.8840177063754,3762.3967735614547
2025-04-21 16:00:00,396.7787093247605,240.85739216536209,236.56959011620967,144.8156111408648,3794.328366995944
2025-04-21 17:00:00,396.7787093247605,240.85739216536209,236.56959011620967,161.95137164356586,3811.464127498645
2025-04-21 18:00:00,396.7787093247605,240.85739216536209,236.56959011620967,151.63204174450217,3801.1447975995816
2025-04-21 19:00:00,396.7787093247605,240.85739216536209,236.56959011620967,131.02615418413419,3780.5389100392135
2025-04-21 20:00:00,396.7787093247605,240.85739216536209,236.56959011620967,115.2143426460772,3764.7270985011564
2025-04-21 21:00:00,396.7787093247605,240.85739216536209,236.56959011620967,111.95385101714803,3761.466606872227
2025-04-21 22:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.54567125300638,3753.0584271080857
2025-04-21 23:00:00,396.7787093247605,240.85739216536209,236.56959011620967,99.34725486358757,3748.860010718667
2025-04-22 00:00:00,396.7787093247605,240.85739216536209,236.56959011620967,94.50238081745862,3744.015136672538
2025-04-22 01:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.28466995819018,3741.7974258132695
2025-04-22 02:00:00,396.7787093247605,240.85739216536209,236.56959011620967,90.48683345483929,3739.9995893099185
2025-04-22 03:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.95497030423219,3742.4677261593115
2025-04-22 04:00:00,396.7787093247605,240.85739216536209,236.56959011620967,98.47138929785062,3747.98414515293
2025-04-22 05:00:00,396.7787093247605,240.85739216536209,236.56959011620967,119.84080346881612,3769.3535593238953
2025-04-22 06:00:00,396.7787093247605,240.85739216536209,236.56959011620967,141.0975312401735,3790.6102870952527
2025-04-22 07:00:00,396.7787093247605,240.85739216536209,236.56959011620967,127.99943830397262,3777.512194159052
2025-04-22 08:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.03304977988311,3752.5458056349626
2025-04-22 09:00:00,396.7787093247605,240.85739216536209,236.56959011620967,78.39580345045418,3727.9085593055333
2025-04-22 10:00:00,396.7787093247605,240.85739216536209,236.56959011620967,55.29586407142285,3704.808619926502
2025-04-22 11:00:00,396.7787093247605,240.85739216536209,236.56959011620967,46.0695294558563,3695.5822853109357
2025-04-22 12:00:00,396.7787093247605,240.85739216536209,236.56959011620967,43.80687737050684,3693.319633225586
2025-04-22 13:00:00,396.7787093247605,240.85739216536209,236.56959011620967,57.55048195214935,3707.0632378072287
2025-04-22 14:00:00,396.7787093247605,240.85739216536209,236.56959011620967,86.16129100846233,3735.6740468635417
2025-04-22 15:00:00,396.7787093247605,240.85739216536209,236.56959011620967,112.88401770642267,3762.396773561502
2025-04-22 16:00:00,396.7787093247605,240.85739216536209,236.56959011620967,144.815611140911,3794.3283669959906
2025-04-22 17:00:00,396.7787093247605,240.85739216536209,236.56959011620967,161.95137164361103,3811.4641274986902
2025-04-22 18:00:00,396.7787093247605,240.85739216536209,236.56959011620967,151.6320417445463,3801.1447975996257
2025-04-22 19:00:00,396.7787093247605,240.85739216536209,236.56959011620967,131.0261541841773,3780.5389100392567
2025-04-22 20:00:00,396.7787093247605,240.85739216536209,236.56959011620967,115.21434264611935,3764.7270985011987
2025-04-22 21:00:00,396.7787093247605,240.85739216536209,236.56959011620967,111.95385101718922,3761.4666068722686
2025-04-22 22:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.54567125304663,3753.058427108126
2025-04-22 23:00:00,396.7787093247605,240.85739216536209,236.56959011620967,99.34725486362692,3748.8600107187062
2025-04-23 00:00:00,396.7787093247605,240.85739216536209,236.56959011620967,94.50238081749707,3744.0151366725763
2025-04-23 01:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.28466995822777,3741.797425813307
2025-04-23 02:00:00,396.7787093247605,240.85739216536209,236.56959011620967,90.48683345487602,3739.9995893099554
2025-04-23 03:00:00,396.7787093247605,240.85739216536209,236.56959011620967,92.95497030426809,3742.4677261593474
2025-04-23 04:00:00,396.7787093247605,240.85739216536209,236.56959011620967,98.47138929788571,3747.984145152965
2025-04-23 05:00:00,396.7787093247605,240.85739216536209,236.56959011620967,119.84080346885041,3769.35355932393
2025-04-23 06:00:00,396.7787093247605,240.85739216536209,236.56959011620967,141.09753124020702,3790.6102870952864
2025-04-23 07:00:00,396.7787093247605,240.85739216536209,236.56959011620967,127.99943830400538,3777.5121941590846
2025-04-23 08:00:00,396.7787093247605,240.85739216536209,236.56959011620967,103.03304977991512,3752.5458056349944
2025-04-23 09:00:00,396.7787093247605,240.85739216536209,236.56959011620967,78.39580345048546,3727.9085593055647
2025-04-23 10:00:00,396.7787093247605,240.85739216536209,236.56959011620967,55.29586407145342,3704.8086199265326
2025-04-23 11:00:00,396.7787093247605,240.85739216536209,236.56959011620967,46.069529455886176,3695.5822853109657
2025-04-23 12:00:00,396.7787093247605,240.85739216536209,236.56959011620967,43.80687737053604,3693.3196332256152
2025-04-23 13:00:00,396.7787093247605,240.85739216536209,236.56959011620967,57.55048195217789,3707.0632378072573
2025-04-23 14:00:00,396.7787093247605,240.85739216536209,236.56959011620967,86.16129100849022,3735.6740468635694
2025-04-23 15:00:00,396.7787093247605,240.85739216536209,236.56959011620967,112.88401770644992,3762.3967735615292
2025-04-23 16:00:00,396.7787093247605,240.85739216536209,236.56959011620967,144.81561114093762,3794.328366996017
2025-04-23 17:00:00,396.7787093247605,240.85739216536209,236.56959011620967,161.95137164363706,3811.4641274987166
2025-04-23 18:00:00,396.7787093247605,240.85739216536209,236.56959011620967,151.63204174457175,3801.144797599651
